Source Account Number,Mellon Security ID,Security Description 1,Shares/Par,Base Market Value
NPSF20012002,91324PCP5,UNITEDHEALTH GROUP INC,"10,000.000","10,594.00"
NPSF20015002,91324PCQ3,UNITEDHEALTH GROUP INC,"200,000.000","226,648.00"
NPSF20015002,91324PCR1,UNITEDHEALTH GROUP INC,"200,000.000","231,462.00"
NPSF20012002,91324PCV2,UNITEDHEALTH GROUP INC,"60,000.000","60,531.60"
NPSF20015002,91324PDF6,UNITEDHEALTH GROUP INC,"275,000.000","270,476.25"
LC1F10028002,913259107,UNITIL CORP,"1,175.000","61,100.00"
NPSF10037002,913259107,UNITIL CORP,"16,200.000","842,400.00"
NPSF10034002,91325V108,UNITI GROUP INC,"23,991.000","419,842.50"
LC1F10011002,91336L107,UNIVAR INC,"8,450.000","251,387.50"
NPSF10018002,91336L107,UNIVAR INC,"50,500.000","1,502,375.00"
LC1F10028002,913837100,UNIVERSAL STAINLESS & ALLOY PR,"2,325.000","47,662.50"
NPSF10037002,913837100,UNIVERSAL STAINLESS & ALLOY PR,"32,300.000","662,150.00"
NPSF20015002,91412GXE0,UNIV OF CALIFORNIA CA REVENUES,"100,000.000","101,143.00"
NPSF20015002,914886AB2,UNIVERSITY OF SOUTHERN CALIFOR,"285,000.000","266,286.90"
NPSF20011002,914906AP7,UNIVISION COMMUNICATIONS 144A,"377,000.000","390,666.25"
NPSF10034002,917047102,URBAN OUTFITTERS INC,"11,757.000","288,281.64"
NPSF10034002,91704F104,URBAN EDGE PROPERTIES,"9,996.000","234,506.16"
NPSF10033002,91704F104,URBAN EDGE PROPERTIES,"6,593.000","154,671.78"
NPSF20015002,918005AT6,KCP&L GREATER MISSOURI OPERATI,"575,000.000","673,675.75"
NPSF20011002,91823KAA7,VFH PARENT LLC / ORCHESTR 144A,"280,000.000","291,144.00"
NPSF20012002,91830CAA6,VNDO 2012-6AVE MOR 6AVE A 144A,"430,000.000","438,032.40"
LC1F10029002,91843L103,VWR CORP,986.000,"32,636.60"
NPSF10019002,91843L103,VWR CORP,"10,464.000","346,358.40"
LC1F10011002,91879Q109,VAIL RESORTS INC,"1,003.000","229,707.06"
NPSF10018002,91879Q109,VAIL RESORTS INC,"6,012.000","1,376,868.24"
NPSF20011002,91911KAK8,VALEANT PHARMACEUTICALS I 144A,"260,000.000","281,450.00"
NPSF30018002,91911TAH6,VALE OVERSEAS LTD,"260,000.000","309,803.00"
LC1F10029002,919794107,VALLEY NATIONAL BANCORP,"9,248.000","106,352.00"
NPSF10019002,919794107,VALLEY NATIONAL BANCORP,"100,983.000","1,161,304.50"
NPSF10033002,919794107,VALLEY NATIONAL BANCORP,"46,828.000","538,522.00"
NPSF10034002,920253101,VALMONT INDUSTRIES INC,"1,707.000","271,242.30"
NPSF10033002,920253101,VALMONT INDUSTRIES INC,"1,910.000","303,499.00"
NPSF20011002,920479AA0,VALVOLINE INC 144A,"155,000.000","164,300.00"
NPSF10034002,92047W101,VALVOLINE INC,"15,320.000","367,986.40"
NPSF10033002,92047W101,VALVOLINE INC,"17,146.000","411,846.92"
NPSF10030002,922280102,VARONIS SYSTEMS INC,"11,270.000","491,372.00"
NPSF10033002,92240G101,VECTREN CORP,"14,712.000","1,002,475.68"
NPSF10014002,922417100,VEECO INSTRUMENTS INC,0.164,2.96
NPSF20011002,9226APAA3,VENATOR FINANCE SARL / VE 144A,"145,000.000","153,337.50"
NPSF20015002,92276MBB0,VENTAS REALTY LP / VENTAS CAPI,"500,000.000","504,410.00"
NPSF20015002,92277GAD9,VENTAS REALTY LP,"265,000.000","272,806.90"
NPSF10033002,92342Y109,VERIFONE SYSTEMS INC,"19,720.000","376,257.60"
LC1F20010002,92343VBQ6,VERIZON COMMUNICATIONS INC,"210,000.000","223,792.80"
NPSF20012002,92343VBY9,VERIZON COMMUNICATIONS INC,"33,000.000","35,018.61"
NPSF20015002,92343VCK8,VERIZON COMMUNICATIONS INC,"275,000.000","277,488.75"
NPSF30018002,92343VCR3,VERIZON COMMUNICATIONS INC,"70,000.000","71,409.80"
NPSF20015002,92343VCX0,VERIZON COMMUNICATIONS INC,"150,000.000","143,310.00"
NPSF30018002,92343VCX0,VERIZON COMMUNICATIONS INC,"120,000.000","114,648.00"
NPSF20012002,92343VDD3,VERIZON COMMUNICATIONS INC,"230,000.000","216,945.20"
NPSF30018002,92343VDD3,VERIZON COMMUNICATIONS INC,"170,000.000","160,350.80"
NPSF20015002,92343VDU5,VERIZON COMMUNICATIONS INC,"265,000.000","289,578.75"
NPSF30018002,92343VDU5,VERIZON COMMUNICATIONS INC,"120,000.000","131,130.00"
NPSF30018002,92343VDV3,VERIZON COMMUNICATIONS INC,"50,000.000","55,199.00"
NPSF30018002,92343VDY7,VERIZON COMMUNICATIONS INC,"630,000.000","657,423.90"
NPSF20012002,92343VDY7,VERIZON COMMUNICATIONS INC,"300,000.000","313,059.00"
NPSF20012002,92343VDZ4,VERIZON COMMUNICATIONS INC,"250,000.000","251,580.00"
NPSF20015002,92343VEA8,VERIZON COMMUNICATIONS INC,"275,000.000","283,140.00"
NPSF30018002,92343VEB6,VERIZON COMMUNICATIONS IN 144A,"89,000.000","89,538.45"
NPSF10033002,92532W103,VERSUM MATERIALS INC,"7,085.000","298,136.80"
NPSF10034002,92532W103,VERSUM MATERIALS INC,"9,968.000","419,453.44"
NPSF10033002,92552V100,VIASAT INC,"3,422.000","222,772.20"
NPSF10034002,92552V100,VIASAT INC,"5,098.000","331,879.80"
NPSF30018002,92553PAT9,VIACOM INC,"40,000.000","41,144.80"
NPSF30018002,92553PAX0,VIACOM INC,"30,000.000","30,100.80"
NPSF20015002,92553PBB7,VIACOM INC,"200,000.000","191,896.00"
NPSF20011002,92553PBC5,VIACOM INC,"390,000.000","385,320.00"
LC1F10029002,925550105,VIAVI SOLUTIONS INC,"3,341.000","31,004.48"
NPSF10019002,925550105,VIAVI SOLUTIONS INC,"35,123.000","325,941.44"
NPSF20011002,92660FAG9,VIDEOTRON LTD 144A,"135,000.000","145,800.00"
NPSF20011002,92676XAD9,VIKING CRUISES LTD 144A,"250,000.000","251,875.00"
NPSF20012002,927804FN9,VIRGINIA ELECTRIC & POWER CO,"70,000.000","70,616.70"
NPSF20012002,927804FS8,VIRGINIA ELECTRIC & POWER CO,"90,000.000","90,783.00"
NPSF20012002,927804FU3,VIRGINIA ELECTRIC & POWER CO,"335,000.000","339,137.25"
NPSF30018002,92826CAD4,VISA INC,"380,000.000","388,386.60"
NPSF30018002,92826CAF9,VISA INC,"220,000.000","243,601.60"
LC1F10029002,928298108,VISHAY INTERTECHNOLOGY INC,"6,635.000","147,628.75"
NPSF10019002,928298108,VISHAY INTERTECHNOLOGY INC,"69,815.000","1,553,383.75"
NPSF10033002,928298108,VISHAY INTERTECHNOLOGY INC,"23,653.000","526,279.25"
NPSF20011002,92837F763,VIRTUS SEIX FLT RT HI INC-I,"994,533.000","8,682,273.09"
NPSF20015002,92890HAB8,WEA FINANCE LLC / WESTFIE 144A,"200,000.000","201,612.00"
NPSF30018002,92912EAA1,VALEANT PHARMACEUTICALS I 144A,"500,000.000","491,875.00"
NPSF20015002,92914RAL6,VOYA CLO 2014-4 LT 4A A1R 144A,"320,000.000","320,000.00"
LC1F20010002,929160AT6,VULCAN MATERIALS CO,"240,000.000","246,655.20"
NPSF20015002,92922F4P0,WAMU MORTGAGE PASS-T AR13 A1A3,"390,575.160","409,568.83"
NPSF20015002,92922F7P7,WAMU MORTGAGE PASS-T AR17 A1A1,"513,375.660","511,234.88"
NPSF20015002,92922FD47,WAMU MORTGAGE PASS-TH AR2 2A21,"418,505.830","413,144.77"
NPSF10033002,92924F106,WGL HOLDINGS INC,"4,695.000","402,361.50"
NPSF10034002,92924F106,WGL HOLDINGS INC,"3,573.000","306,206.10"
LC1F10011002,92932M101,WNS HOLDINGS LTD,"6,310.000","239,275.20"
NPSF10018002,92932M101,WNS HOLDINGS LTD,"37,690.000","1,429,204.80"
NPSF20011002,92933BAF1,WMG ACQUISITION CORP 144A,"206,000.000","213,725.00"
NPSF20011002,92933BAK0,WMG ACQUISITION CORP 144A,"85,000.000","88,400.00"
NPSF20012002,92935VBE7,WFRBS COMMERCIAL C3 A3FL 144A,"779,317.499","781,234.62"
NPSF20015002,92936CAE9,WFRBS COMMERCIAL MO C4 A3 144A,"331,661.890","337,999.95"
LC1F40020002,92937A102,WPP PLC,670.000,"59,154.30"
NPSF30017002,92937A102,WPP PLC,"7,669.000","677,096.01"
NPSF30015002,92937A102,WPP PLC,"18,235.000","1,609,968.15"
NPSF20011002,929566AJ6,WABASH NATIONAL CORP 144A,"350,000.000","357,035.00"
NPSF10034002,929740108,WABTEC CORP/DE,"8,081.000","618,196.50"
NPSF10033002,929740108,WABTEC CORP/DE,"5,271.000","403,231.50"
NPSF20012002,92978YNE6,WACHOVIA BANK CO C32 AMFX 144A,0.010,0.01
LC1F10011002,930427109,WAGEWORKS INC,"2,720.000","173,400.00"
NPSF10030002,930427109,WAGEWORKS INC,"16,275.000","1,037,531.25"
NPSF10018002,930427109,WAGEWORKS INC,"16,270.000","1,037,212.50"
LC1F10026002,931427108,WALGREENS BOOTS ALLIANCE INC,"4,950.000","328,036.50"
NPSF10035002,931427108,WALGREENS BOOTS ALLIANCE INC,"26,300.000","1,742,901.00"
NPSF20015002,931427AC2,WALGREENS BOOTS ALLIANCE INC,"210,000.000","218,324.40"
NPSF20012002,931427AH1,WALGREENS BOOTS ALLIANCE INC,"82,000.000","84,151.68"
NPSF30018002,931427AQ1,WALGREENS BOOTS ALLIANCE INC,"160,000.000","157,388.80"
NPSF20015002,931427AQ1,WALGREENS BOOTS ALLIANCE INC,"140,000.000","137,715.20"
NPSF20012002,931427AQ1,WALGREENS BOOTS ALLIANCE INC,"60,000.000","59,020.80"
NPSF10034002,938824109,WASHINGTON FEDERAL INC,"12,909.000","449,233.20"
NPSF20015002,939336U43,WASHINGTON MUTUAL MSC M RA4 3A,"111,135.640","119,803.11"
NPSF10033002,93964W108,WASHINGTON PRIME GROUP INC,"32,618.000","255,398.94"
LC1F10029002,939653101,WASHINGTON REAL ESTATE INVESTM,"3,168.000","101,977.92"
NPSF10019002,939653101,WASHINGTON REAL ESTATE INVESTM,"31,811.000","1,023,996.09"
LC1F10028002,940610108,WASHINGTON TRUST BANCORP INC,875.000,"48,562.50"
NPSF10037002,940610108,WASHINGTON TRUST BANCORP INC,"12,100.000","671,550.00"
LC1F10028002,94188P101,WATERSTONE FINANCIAL INC,"2,100.000","40,320.00"
NPSF10037002,94188P101,WATERSTONE FINANCIAL INC,"28,825.000","553,440.00"
LC1F10011002,942622200,WATSCO INC,"1,035.000","172,399.95"
NPSF10034002,942622200,WATSCO INC,"2,651.000","441,577.07"
NPSF10033002,942622200,WATSCO INC,"2,141.000","356,626.37"
NPSF10018002,942622200,WATSCO INC,"6,155.000","1,025,238.35"
NPSF20012002,942683AF0,ACTAVIS INC,"282,000.000","286,599.42"
LC1F10029002,947890109,WEBSTER FINANCIAL CORP,"3,984.000","219,080.16"
NPSF10034002,947890109,WEBSTER FINANCIAL CORP,"8,572.000","471,374.28"
NPSF10033002,947890109,WEBSTER FINANCIAL CORP,"5,836.000","320,921.64"
NPSF10019002,947890109,WEBSTER FINANCIAL CORP,"41,923.000","2,305,345.77"
NPSF30015002,948596101,WEIBO CORP,"18,335.000","1,698,737.75"
NPSF10034002,948741103,WEINGARTEN REALTY INVESTORS,"17,380.000","529,221.00"
NPSF10034002,94946T106,WELLCARE HEALTH PLANS INC,"6,425.000","1,270,479.50"
NPSF20011002,94946TAC0,WELLCARE HEALTH PLANS INC,"515,000.000","542,037.50"
NPSF30018002,94973VBA4,ANTHEM INC,"310,000.000","317,982.50"
NPSF20015002,94973VBK2,ANTHEM INC,"275,000.000","296,106.25"
NPSF30018002,949746804,WELLS FARGO & CO,"2,300.000","3,038,254.00"
NPSF30018002,949746RN3,WELLS FARGO & CO,"40,000.000","44,720.00"
NPSF20012002,949746SA0,WELLS FARGO & CO,"280,000.000","276,687.60"
NPSF20012002,949746SH5,WELLS FARGO & CO,"177,000.000","173,440.53"
NPSF30018002,949746SH5,WELLS FARGO & CO,"190,000.000","186,179.10"
NPSF20015002,949746SH5,WELLS FARGO & CO,"750,000.000","734,917.50"
NPSF20012002,949746SK8,WELLS FARGO & CO,"400,000.000","405,352.00"
NPSF20012002,94974BGL8,WELLS FARGO & CO,"200,000.000","211,242.00"
NPSF30018002,94974BGL8,WELLS FARGO & CO,"810,000.000","855,530.10"
NPSF20012002,94974BGM6,WELLS FARGO & CO,"192,000.000","194,344.32"
NPSF20015002,94974BGP9,WELLS FARGO & CO,"305,000.000","313,045.90"
NPSF30018002,94974BGQ7,WELLS FARGO & CO,"230,000.000","255,263.20"
NPSF20015002,94974BGQ7,WELLS FARGO & CO,"125,000.000","138,730.00"
NPSF20012002,94974BGR5,WELLS FARGO & CO,"55,000.000","55,473.00"
NPSF30018002,94974BGT1,WELLS FARGO & CO,"830,000.000","856,609.80"
NPSF30018002,94974BGU8,WELLS FARGO & CO,"170,000.000","185,782.80"
NPSF20015002,94988J5G8,WELLS FARGO BANK NA,"345,000.000","346,242.00"
NPSF30018002,94989EAE7,WELLS FARGO COMMERCIAL LC20 A5,"320,000.000","324,371.20"
NPSF30018002,94989EAG2,WELLS FARGO COMMERCIAL LC20 AS,"160,000.000","160,859.20"
NPSF30018002,94989HAW0,WELLS FARGO COMMERCIAL NXS1 AS,"170,000.000","170,197.20"
NPSF20012002,94989MAE9,WELLS FARGO COMMERCIAL NXS2 A5,"220,000.000","232,489.40"
NPSF20012002,95000U2B8,WELLS FARGO & CO,"580,000.000","579,130.00"
NPSF10034002,95058W100,WENDY'S CO/THE,"26,559.000","403,962.39"
LC1F10029002,950755108,WERNER ENTERPRISES INC,"3,081.000","109,837.65"
NPSF10033002,950755108,WERNER ENTERPRISES INC,"7,888.000","281,207.20"
NPSF10019002,950755108,WERNER ENTERPRISES INC,"32,407.000","1,155,309.55"
LC1F10029002,950810101,WESBANCO INC,"2,743.000","110,817.20"
NPSF10019002,950810101,WESBANCO INC,"27,541.000","1,112,656.40"
NPSF20011002,95081QAM6,WESCO DISTRIBUTION INC,"380,000.000","398,620.00"
LC1F10029002,95082P105,WESCO INTERNATIONAL INC,860.000,"54,309.00"
NPSF10019002,95082P105,WESCO INTERNATIONAL INC,"9,045.000","571,191.75"
NPSF30018002,952355AQ8,WEST CORP 144A,"40,000.000","40,650.00"
NPSF20011002,952355AQ8,WEST CORP 144A,"410,000.000","416,662.50"
NPSF10034002,955306105,WEST PHARMACEUTICAL SERVICES I,"10,679.000","1,082,850.60"
NPSF10033002,95709T100,WESTAR ENERGY INC,"10,025.000","536,137.00"
NPSF10034002,95709T100,WESTAR ENERGY INC,"12,405.000","663,419.40"
NPSF10030002,957638109,WESTERN ALLIANCE BANCORP,"29,052.000","1,621,101.60"
LC1F20013002,957663503,WESTERN ASSET CORE PLUS BD-I,"1,871,477.941","22,158,298.82"
NPSF20011002,958102AL9,WESTERN DIGITAL CORP,"1,120,000.000","1,314,320.00"
NPSF30018002,960413AQ5,WESTLAKE CHEMICAL CORP,"80,000.000","82,400.00"
NPSF20012002,96145DAA3,WESTROCK CO 144A,"20,000.000","19,928.00"
NPSF10034002,96208T104,WEX INC,"5,812.000","718,305.08"
NPSF20011002,962178AN9,TRI POINTE GROUP INC / TRI POI,"510,000.000","552,075.00"
LC1F10029002,966387102,WHITING PETROLEUM CORP,"4,504.000","27,069.04"
NPSF10019002,966387102,WHITING PETROLEUM CORP,"47,374.000","284,717.74"
NPSF10033002,968223206,JOHN WILEY & SONS INC,"4,155.000","227,070.75"
NPSF10034002,968223206,JOHN WILEY & SONS INC,"3,138.000","171,491.70"
NPSF10030002,96924N100,WILLDAN GROUP INC,"13,307.000","400,008.42"
NPSF30018002,969457BM1,WILLIAMS COS INC/THE,"230,000.000","303,025.00"
NPSF20015002,96949LAA3,WILLIAMS PARTNERS LP,"500,000.000","517,095.00"
NPSF10033002,969904101,WILLIAMS-SONOMA INC,"14,135.000","729,366.00"
NPSF20012002,970648AF8,WILLIS NORTH AMERICA INC,"32,000.000","32,819.52"
NPSF10033002,97650W108,WINTRUST FINANCIAL CORP,"9,897.000","804,527.13"
LC1F10029002,978097103,WOLVERINE WORLD WIDE INC,"3,229.000","88,151.70"
NPSF10019002,978097103,WOLVERINE WORLD WIDE INC,"33,963.000","927,189.90"
NPSF10034002,980745103,WOODWARD INC,"8,031.000","621,037.23"
NPSF20012002,981464CW8,WORLD FINANCIAL NETWORK CR A A,"400,000.000","406,760.00"
NPSF20012002,981464DJ6,WORLD FINANCIAL NETWORK CR C C,"260,000.000","264,901.00"
NPSF10033002,981475106,WORLD FUEL SERVICES CORP,"12,079.000","335,796.20"
NPSF10034002,981811102,WORTHINGTON INDUSTRIES INC,"6,508.000","296,114.00"
NPSF10034002,98212B103,WPX ENERGY INC,"30,657.000","345,810.96"
NPSF10033002,98212B103,WPX ENERGY INC,"32,950.000","371,676.00"
NPSF30018002,98212BAD5,WPX ENERGY INC,"10,000.000","10,412.50"
NPSF30018002,98212BAG8,WPX ENERGY INC,"30,000.000","33,787.50"
NPSF30018002,982526AV7,WM WRIGLEY JR CO 144A,"200,000.000","203,026.00"
NPSF20012002,983919AJ0,XILINX INC,"65,000.000","65,046.80"
NPSF20012002,984121CQ4,XEROX CORP,"70,000.000","69,065.50"
NPSF10030002,98421B100,XPERI CORP,"18,034.000","414,782.00"
NPSF10030002,985817105,YELP INC,"15,138.000","707,247.36"
NPSF20011002,989194AL9,ZAYO GROUP LLC / ZAYO CAPITAL,"125,000.000","134,545.00"
NPSF20011002,989194AP0,ZAYO GROUP LLC / ZAYO CAP 144A,"125,000.000","131,718.75"
NPSF10034002,989207105,ZEBRA TECHNOLOGIES CORP,"7,658.000","888,251.42"
LC1F10011002,98936J101,ZENDESK INC,"6,280.000","194,680.00"
NPSF10018002,98936J101,ZENDESK INC,"37,510.000","1,162,810.00"
NPSF20011002,98954NAA7,ZIGGO SECURED FINANCE BV 144A,"150,000.000","153,000.00"
NPSF20011002,98954UAA1,ZIGGO BOND FINANCE BV 144A,"425,000.000","437,218.75"
LC1F40020002,989825104,ZURICH INSURANCE GROUP AG,"8,757.000","267,508.84"
NPSF30017002,989825104,ZURICH INSURANCE GROUP AG,"107,475.000","3,283,146.30"
NPSF08139602,990055717,EB DV EMERGING MKTS SIF,"620,918.971","99,467,637.07"
LC1F08139502,990066326,EB DV NSL EMERGING MARKETS SIF,"62,595.043","8,509,399.24"
NPSF30018002,996087094,BNY MELLON CASH RESERVE,"2,532.350","2,532.35"
NPSF50010002,996087094,BNY MELLON CASH RESERVE,"663,321.230","663,321.23"
NPSF20012002,996087094,BNY MELLON CASH RESERVE,"757,491.720","757,491.72"
LC1F50010002,996229407,EB TEMP INV FD,"1,048,684.950","1,048,684.95"
LC1F40020002,996229407,EB TEMP INV FD,"303,527.190","303,527.19"
LC1F40010002,996229407,EB TEMP INV FD,292.760,292.76
LC1F20010002,996229407,EB TEMP INV FD,"242,220.240","242,220.24"
LC1F10029002,996229407,EB TEMP INV FD,"347,625.610","347,625.61"
LC1F08125202,996229407,EB TEMP INV FD,"2,730.120","2,730.12"
LC1F10026002,996229407,EB TEMP INV FD,"471,124.450","471,124.45"
LC1F10016002,996229407,EB TEMP INV FD,"2,668.420","2,668.42"
LC1F10012002,996229407,EB TEMP INV FD,2.530,2.53
LC1F10011002,996229407,EB TEMP INV FD,"625,848.160","625,848.16"
LC1F10010002,996229407,EB TEMP INV FD,125.570,125.57
LC1F10028002,996229407,EB TEMP INV FD,"423,895.630","423,895.63"
NPSF50011002,996229407,EB TEMP INV FD,0.030,0.03
NPSF50010002,996229407,EB TEMP INV FD,"187,458,675.890","187,458,675.89"
NPSF40028002,996229407,EB TEMP INV FD,8.560,8.56
NPSF40018002,996229407,EB TEMP INV FD,"37,005.480","37,005.48"
NPSF30018002,996229407,EB TEMP INV FD,"33,718,487.390","33,718,487.39"
NPSF30017002,996229407,EB TEMP INV FD,"1,609,024.220","1,609,024.22"
NPSF30015002,996229407,EB TEMP INV FD,"5,804,996.810","5,804,996.81"
NPSF20015002,996229407,EB TEMP INV FD,"6,243,346.840","6,243,346.84"
NPSF20012002,996229407,EB TEMP INV FD,"3,022,911.340","3,022,911.34"
NPSF20011002,996229407,EB TEMP INV FD,"5,144,439.410","5,144,439.41"
NPSF10037002,996229407,EB TEMP INV FD,"5,638,456.770","5,638,456.77"
NPSF10035002,996229407,EB TEMP INV FD,"1,541,760.550","1,541,760.55"
NPSF10034002,996229407,EB TEMP INV FD,"168,606.110","168,606.11"
NPSF10033002,996229407,EB TEMP INV FD,"151,901.090","151,901.09"
NPSF10030002,996229407,EB TEMP INV FD,"3,524,169.700","3,524,169.70"
NPSF10028002,996229407,EB TEMP INV FD,8.910,8.91
NPSF10027002,996229407,EB TEMP INV FD,"28,012.250","28,012.25"
NPSF10025002,996229407,EB TEMP INV FD,0.630,0.63
NPSF10021002,996229407,EB TEMP INV FD,"31,394.830","31,394.83"
NPSF10019002,996229407,EB TEMP INV FD,"4,405,882.660","4,405,882.66"
NPSF10018002,996229407,EB TEMP INV FD,"3,831,965.020","3,831,965.02"
NPSF10017002,996229407,EB TEMP INV FD,"4,537.110","4,537.11"
NPSF10016002,996229407,EB TEMP INV FD,0.010,0.01
NPSF10014002,996229407,EB TEMP INV FD,"110,987.070","110,987.07"
NPSF10013002,996229407,EB TEMP INV FD,"201,121.580","201,121.58"
NPSF10010002,996229407,EB TEMP INV FD,813.520,813.52
NPSF40030002,999075963,AEW PARTNERS IV LP,"13,212,573.000","13,212,573.00"
NPSF40015002,999253727,LIGHTSPEED VENTURE PARTNERS,"83,029.430","83,029.43"
NPSF40029002,999253735,GS PEP OFFSHORE HOLDINGS LP,"16,760,743.000","16,760,743.00"
NPSF40013002,999253792,INVESCO FD OF FUNDS,"350,865.000","350,865.00"
NPSF40014002,999253800,CRAMER ROSENTHAL MCGLYNN,"5,805,029.050","5,805,029.05"
NPSF08138902,999493448,EB DV LGE CAP VALUE SIF,"174,476.657","163,478,423.92"
NPSF08138802,999508781,EB DV LGE CAP GRWTH SIF,"228,796.530","196,944,614.21"
NPSF40021002,999F34322,MEPT AS OF 09/30/05,"9,534.525","100,820,757.91"
NPSF40019002,999F34330,FHLB BUILDING AS OF 06/30/05,"262,096.360","262,096.36"
NPSF40022002,999F34355,MERCY MEDICAL CARE AS OF,"4,442,224.020","4,442,224.02"
NPSF40024002,999F34363,JHF IMMEDIATE AS OF 09/30/05,"2,260,853.560","2,260,853.56"
NPSF40025002,999F34371,ULLICO LOC 38 AS OF 09/30/05,"600,657.320","600,657.32"
NPSF40026002,999F34389,AFL-CIO AS OF 09/30/05,"46,824.054","52,582,663.46"
NPSF40024002,999F34397,JHF 14 AS OF 09/30/05,"11,546.355","3,051,826.85"
NPSF40045002,999F34421,ULLICO NATIONAL PENSION FUND,"6,041,368.888","87,453,792.74"
NPSF40023002,999F35204,SANDIA MTG AS OF 09/30/05,"13,047.290","13,047.29"
NPSF40028002,999F35816,BEACH WATERPARK INC,615.898,0.00
NPSF40028002,999F35824,UNION BANK AND TRUST COMPANY,"3,957.000","858,945.99"
NPSF40028002,999F35832,CJE INC,100.000,0.00
NPSF40028002,999F35840,ENERGETICS JUNGERE CORPORATION,526.600,0.00
NPSF40028002,999F35857,QSI INTERNATIONAL INC,750.000,0.00
NPSF40028002,999F35873,VISTA RESTAURANTS INC,"94,817.000",0.00
NPSF40028002,999F35964,TMP ACQUISITIONS CO INC,24.000,0.00
NPSF30018002,999F46250,CASH HELD AT BOA,"898,173.910","898,173.91"
LC1F08139002,999F66050,EB DV NSL LCG SIF,"81,733.374","25,454,507.22"
LC1F08139102,999F66092,EB DV NSL LCV SIF,"66,596.153","17,091,438.49"
NPSF30018002,99AAA5569,HCA 2/17 B8 TLB,"184,607.320","185,761.12"
NPSF20012002,99F106L7A,US 10YR ULTRA FUTURE (CBT),5.000,"11,011.15- "
NPSF30018002,99F106L7A,US 10YR ULTRA FUTURE (CBT),35.000- ,"70,767.11"
NPSF30018002,99F1339KA,US TREAS BD FUTURE DEC 17,12.000,"6,750.00"
NPSF30018002,99F1339KB,US TREAS BD FUTURE DEC 17,11.000,"10,140.63"
NPSF30018002,99F1339LV,US LONG BOND FUT (CBT) MAR 18,22.000- ,343.75- 
NPSF30018002,99F133L7A,US TREAS BD FUTURE (CBT),107.000- ,"323,656.95"
NPSF20012002,99F133L7A,US TREAS BD FUTURE (CBT),20.000- ,"58,125.00"
NPSF30018002,99F1349KC,US TREAS BD FUTURE DEC 17,24.000- ,750.00- 
NPSF30018002,99F1349KD,US TREAS BD FUTURE DEC 17,24.000- ,750.00- 
NPSF30018002,99F1349KE,US TREAS BD FUTURE DEC 17,14.000- ,"2,625.00- "
NPSF30018002,99F1349KR,US TREAS BD FUTURE DEC 17,14.000- ,"1,531.25- "
NPSF30018002,99F1379KA,US 10YR TREAS NTS FUT DEC 17,24.000- ,375.00- 
NPSF30018002,99F1389LF,US 10YR TREAS NTS FUT MAR 18,3.000- ,796.88- 
NPSF30018002,99F1389WC,US 10 YR TREAS NTS FUT DEC 17,47.000,"4,406.25"
NPSF30018002,99F1399KJ,US 10YR TREAS NTS FUTURE DEC 1,15.000- ,234.38- 
NPSF30018002,99F1399KP,US 10YR TREAS NTS FUT DEC 17,67.000- ,"1,046.88- "
NPSF30018002,99F1399KX,US 10 YR TREAS NTS FUT DEC 17,35.000,"4,375.00"
NPSF30018002,99F1399LA,US 10 YR TREAS NTS FUT MAR 18,10.000,"3,906.25"
NPSF30018002,99F1399WS,US 10 YR TREAS NTS FUT DEC 17,15.000- ,"2,578.13- "
NPSF30018002,99F1399XH,US 10 YR TREAS NTS FUT MAR 18,13.000- ,"1,218.75- "
NPSF30018002,99F1399XU,US 10YR TREAS NTS FUT MAR 18,38.000,"18,406.25"
NPSF30018002,99F1399XZ,US 10 YR TREAS NTS FUT MAR 18,3.000- ,"2,062.50- "
NPSF30018002,99F139C8A,US 10 YR TREAS NTS FUTURE(CBT),5.000,"3,343.75- "
NPSF20012002,99F139L7A,US 10YR TREAS NTS FUTURE (CBT),45.000,"83,890.63- "
NPSF30018002,99F139L7A,US 10YR TREAS NTS FUTURE (CBT),213.000- ,"359,406.28"
NPSF30018002,99F1679AE,90DAY EURODOLLAR FUTURE MAR 18,33.000,"1,503.15"
NPSF30018002,99F1679OF,90DAY EURODOLLAR FUTURE MAR 72,27.000- ,168.75- 
NPSF30018002,99F167C8C,90DAY EURODOLLAR FUTURE (CME),240.000- ,"23,225.00"
NPSF30018002,99F167F8C,90DAY EURODOLLAR FUTURE (CME),32.000- ,"11,250.00"
NPSF30018002,99F167I8C,90DAY EURODOLLAR FUTURE (CME),20.000- ,"11,250.00"
NPSF30018002,99F167L7C,90DAY EURODOLLAR FUTURE (CME),377.000- ,"74,012.50"
NPSF30018002,99F167L8C,90DAY EURODOLLAR FUTURE (CME),27.000,"12,150.00"
NPSF30018002,99F167L9C,90DAY EURODOLLAR FUTURE (CME),52.000- ,"35,750.00- "
NPSF30018002,99F1689OE,90DAY EURODOLLAR FUTURE MAR 18,27.000,"1,518.75"
