account_number,acct_name,cusip,asset_name,shares,market_value
919988,WAMCO SMALL CAP,375558BD4,GILEAD SCIENCES INC 4.75 01MAR46,80000,82064
919988,WAMCO SMALL CAP,375558BF9,GILEAD SCIENCES INC 3.65 01MAR26,150000,147638
919988,WAMCO SMALL CAP,378272AF5,GLENCORE FDG LLC 4.125 30MAY23 144A,290000,289765
919988,WAMCO SMALL CAP,378272AK4,GLENCORE FDG LLC 2.875 16APR20 144A,40000,39636
919988,WAMCO SMALL CAP,378272AN8,GLENCORE FDG LLC 4.0 27MAR27 144A,110000,104357
919988,WAMCO SMALL CAP,38012EAA3,GMACM HOME EQUI 2.27969 25FEB37 FRN,36160000,1440172
919988,WAMCO SMALL CAP,38141EC31,GOLDMAN SACHS GROUP INC 4.8 08JUL44,180000,181224
919988,WAMCO SMALL CAP,38141GFD1,GOLDMAN SACHS GROUP IN 6.75 01OCT37,10000,11964
919988,WAMCO SMALL CAP,38141GVR2,GOLDMAN SACHS GROUP IN 4.25 21OCT25,610000,603284
919988,WAMCO SMALL CAP,38141GWL4,GOLDMAN SACHS GRO 3.691 05JUN28 FRN,1240000,1175892
919988,WAMCO SMALL CAP,38141GWV2,GOLDMAN SACHS GRO 3.814 23APR29 FRN,180000,171920
919988,WAMCO SMALL CAP,38145GAH3,GOLDMAN SACHS GROUP INC 3.5 16NOV26,160000,151315
919988,WAMCO SMALL CAP,38148LAF3,GOLDMAN SACHS GROUP 5.15 22MAY45,220000,223557
919988,WAMCO SMALL CAP,382550BF7,GOODYEAR TIRE + RUBR CO 5.0 31MAY26,90000,85275
919988,WAMCO SMALL CAP,38375CWH9,GOVERNMENT NATL 4.66625 16APR42 FRN,2000000,163448
919988,WAMCO SMALL CAP,38376G5P1,GOVERNMENT NATL 0.42855 16MAR47 FRN,2630000,15843
919988,WAMCO SMALL CAP,38378B2G3,GOVERNMENT NATL 0.46688 16JAN53 FRN,10380000,207056
919988,WAMCO SMALL CAP,38378BRQ4,GOVERNMENT NATL 0.49094 16APR52 FRN,4060000,33661
919988,WAMCO SMALL CAP,38378D2U8,GOVERNMENT NATL 4.10225 20MAR42 FRN,2000000,122126
919988,WAMCO SMALL CAP,38378XW72,GOVERNMENT NATL 0.77786 16AUG54 FRN,3020000,105830
919988,WAMCO SMALL CAP,38379FFB0,GOVERNMENT NATL MTG ASS 4.0 16APR45,200000,26615
919988,WAMCO SMALL CAP,38379JA50,GOVERNMENT NATL MTG ASS 5.5 20MAR45,1000000,104090
919988,WAMCO SMALL CAP,38379UY67,GOVERNMENT NATL 0.98434 15AUG58 FRN,3470000,260894
919988,WAMCO SMALL CAP,404119BT5,HCA INC 5.25 15JUN26,10000,9998
919988,WAMCO SMALL CAP,404119BV0,HCA INC 5.5 15JUN47,340000,318325
919988,WAMCO SMALL CAP,404280AU3,HSBC HLDGS PLC 4.25 18AUG25,260000,256396
919988,WAMCO SMALL CAP,404280AV1,HSBC HLDGS PLC 3.4 08MAR21,380000,379894
919988,WAMCO SMALL CAP,404280BK4,HSBC HLDGS PLC 4.041 13MAR28,400000,392024
919988,WAMCO SMALL CAP,406216BG5,HALLIBURTON CO 3.8 15NOV25,190000,188554
919988,WAMCO SMALL CAP,406216BJ9,HALLIBURTON CO 4.85 15NOV35,20000,20882
919988,WAMCO SMALL CAP,406216BK6,HALLIBURTON CO 5.0 15NOV45,40000,42562
919988,WAMCO SMALL CAP,41161PSW4,HARBORVIEW MTG 2.59775 20JUN35 FRN,1540000,659769
919988,WAMCO SMALL CAP,413875AT2,HARRIS CORP DEL 5.054 27APR45,60000,62593
919988,WAMCO SMALL CAP,423074AS2,HEINZ H J CO 4.875 15FEB25 144A,88000,91130
919988,WAMCO SMALL CAP,42806DBQ1,HERTZ VEH FING II 3.29 25FEB24 144A,270000,264035
919988,WAMCO SMALL CAP,432891AK5,HILTON WORLDWIDE FIN 4.875 01APR27,130000,124800
919988,WAMCO SMALL CAP,444859BE1,HUMANA INC 4.95 01OCT44,40000,41494
919988,WAMCO SMALL CAP,444859BF8,HUMANA INC 3.95 15MAR27,210000,205976
919988,WAMCO SMALL CAP,449786AY8,ING BK N V 5.8 25SEP23 144A,230000,244672
919988,WAMCO SMALL CAP,455780CD6,INDONESIA REP 3.5 11JAN28,250000,232293
919988,WAMCO SMALL CAP,455780CE4,INDONESIA REP 4.35 11JAN48,280000,253173
919988,WAMCO SMALL CAP,458140AS9,INTEL CORP 3.7 29JUL25,50000,50566
919988,WAMCO SMALL CAP,458140BF6,INTEL CORP 3.734 08DEC47 144A,54000,50762
919988,WAMCO SMALL CAP,459745GH2,INTERNATIONAL LEASE FI 6.25 15MAY19,80000,82383
919988,WAMCO SMALL CAP,459745GK5,INTERNATIONAL LEASE F 8.625 15JAN22,110000,126511
919988,WAMCO SMALL CAP,459745GN9,INTERNATIONAL LEASE F 5.875 15AUG22,250000,266575
919988,WAMCO SMALL CAP,46115HAT4,INTESA SANPAOLO 5.017 26JUN24 144A,690000,640575
919988,WAMCO SMALL CAP,46115HAZ0,INTESA SANPAOLO 3.125 14JUL22 144A,200000,188114
919988,WAMCO SMALL CAP,46115HBB2,INTESA SANPAOLO 3.875 14JUL27 144A,270000,240629
919988,WAMCO SMALL CAP,46115HBC0,INTESA SANPAOLO 3.375 12JAN23 144A,200000,187752
919988,WAMCO SMALL CAP,46590EFR4,J P MORGAN SECS LLC 4/2 0.0 25JUN18,2110000,2107612
919988,WAMCO SMALL CAP,46590TAE5,JPMDB COML MTG SECS 3.6939 15MAR50,610000,608780
919988,WAMCO SMALL CAP,46590YAB0,J P MORGAN M 3.18013 26OCT48 144A F,680000,672290
919988,WAMCO SMALL CAP,46625HHU7,JPMORGAN CHASE + CO 4.25 15OCT20,400000,409264
919988,WAMCO SMALL CAP,46625HJY7,JPMORGAN CHASE + CO 3.875 10SEP24,460000,454655
919988,WAMCO SMALL CAP,46625HLL2,JPMORGAN CHASE + CO 4.95 01JUN45,250000,257398
919988,WAMCO SMALL CAP,46625HNJ5,JPMORGAN CHASE + CO 4.25 01OCT27,60000,59506
919988,WAMCO SMALL CAP,46641JAE6,JPMBB COML M 4.81394 15FEB47 144A F,1020000,885858
919988,WAMCO SMALL CAP,46643PBJ8,JPMBB COML MTG SECS 4.0651 15NOV47,830000,843016
919988,WAMCO SMALL CAP,46644XAK8,J P MORGAN M 2.92798 25MAY45 144A F,540000,245819
919988,WAMCO SMALL CAP,46645UAT4,JPMCC COML MTG S 3.6483 15DEC49 FRN,250000,248182
919988,WAMCO SMALL CAP,46649CAA1,J P MORGAN MTG 3.5 25OCT48 144A FRN,530000,516961
919988,WAMCO SMALL CAP,46649KAA3,J P MORGAN MTG 3.5 25OCT48 144A FRN,1740000,1706016
919988,WAMCO SMALL CAP,46649TAA4,J P MORGAN MTG 3.5 25SEP48 144A FRN,1350000,1303965
919988,WAMCO SMALL CAP,478160CF9,JOHNSON + JOHNSON 3.625 03MAR37,120000,117067
919988,WAMCO SMALL CAP,48249DAA9,KKR GROUP FIN CO I 5.5 01FEB43 144A,20000,21006
919988,WAMCO SMALL CAP,48667QAQ8,KAZMUNAIGAZ FIN 5.375 24APR30 144A,200000,199900
919988,WAMCO SMALL CAP,494550BT2,KINDER MORGAN ENERGY PA 3.5 01MAR21,50000,49965
919988,WAMCO SMALL CAP,494550BV7,KINDER MORGAN ENERGY P 4.25 01SEP24,180000,180013
919988,WAMCO SMALL CAP,49456BAP6,KINDER MORGAN INC DEL 4.3 01MAR28,200000,193842
919988,WAMCO SMALL CAP,50076QAE6,KRAFT FOODS GROUP INC 5.0 04JUN42,30000,28754
919988,WAMCO SMALL CAP,50076QAZ9,KRAFT FOODS GROUP INC 3.5 06JUN22,10000,9903
919988,WAMCO SMALL CAP,50077LAD8,KRAFT HEINZ FOODS CO 3.0 01JUN26,110000,99565
919988,WAMCO SMALL CAP,50077LAJ5,KRAFT HEINZ FOODS CO 3.5 15JUL22,50000,49534
919988,WAMCO SMALL CAP,50077LAK2,KRAFT HEINZ FOODS CO 3.95 15JUL25,70000,68569
919988,WAMCO SMALL CAP,50077LAL0,KRAFT HEINZ FOODS CO 5.0 15JUL35,70000,70139
919988,WAMCO SMALL CAP,50077LAM8,KRAFT HEINZ FOODS CO 5.2 15JUL45,40000,39845
919988,WAMCO SMALL CAP,501499AB3,KUWAIT ST 3.5 20MAR27 144A,360000,348649
919988,WAMCO SMALL CAP,513272AA2,LAMB WESTON HLDG 4.625 01NOV24 144A,10000,9822
919988,WAMCO SMALL CAP,513272AB0,LAMB WESTON HLDG 4.875 01NOV26 144A,350,346
919988,WAMCO SMALL CAP,513272AB0,LAMB WESTON HLDG 4.875 01NOV26 144A,89650,88529
919988,WAMCO SMALL CAP,51489HHD0,LANDESBANK HESSEN-THURI 0.0 13AUG18,2660000,2648914
919988,WAMCO SMALL CAP,526057BZ6,LENNAR CORP 4.5 30APR24,80000,77600
919988,WAMCO SMALL CAP,532457BP2,LILLY ELI + CO 3.1 15MAY27,90000,86227
919988,WAMCO SMALL CAP,539439AQ2,LLOYDS TSB GROUP 3.574 07NOV28 FRN,200000,185456
919988,WAMCO SMALL CAP,539439AR0,LLOYDS TSB GROUP PLC 4.375 22MAR28,200000,198232
919988,WAMCO SMALL CAP,53944YAA1,LLOYDS BKG GROUP PLC 4.5 04NOV24,210000,207875
919988,WAMCO SMALL CAP,539830BH1,LOCKHEED MARTIN CORP 3.55 15JAN26,210000,206926
919988,WAMCO SMALL CAP,539830BK4,LOCKHEED MARTIN CORP 4.5 15MAY36,40000,41665
919988,WAMCO SMALL CAP,54910JAE4,LSTAR COML M 3.1108 20APR48 144A FR,575000,570036
919988,WAMCO SMALL CAP,55336VAM2,MPLX LP 4.5 15APR38,150000,141651
919988,WAMCO SMALL CAP,55336VAN0,MPLX LP 4.7 15APR48,260000,245461
919988,WAMCO SMALL CAP,55336VAR1,MPLX LP 4.0 15MAR28,230000,220331
919988,WAMCO SMALL CAP,58013MFB5,MCDONALDS CORP MEDIUM T 3.5 01MAR27,210000,204614
919988,WAMCO SMALL CAP,585055BS4,MEDTRONIC INC 3.5 15MAR25,400000,396728
919988,WAMCO SMALL CAP,58507LAC3,MEDTRONIC GLOBAL HLDGS 3.35 01APR27,140000,136688
919988,WAMCO SMALL CAP,58933YAR6,MERCK + CO 2.75 10FEB25,100000,95629
919988,WAMCO SMALL CAP,594918BB9,MICROSOFT CORP 2.7 12FEB25,70000,66973
919988,WAMCO SMALL CAP,594918BD5,MICROSOFT CORP 3.75 12FEB45,40000,38732
919988,WAMCO SMALL CAP,594918BP8,MICROSOFT CORP 1.55 08AUG21,180000,172341
919988,WAMCO SMALL CAP,594918BR4,MICROSOFT CORP 2.4 08AUG26,460000,423453
919988,WAMCO SMALL CAP,594918BS2,MICROSOFT CORP 3.45 08AUG36,10000,9563
919988,WAMCO SMALL CAP,594918BU7,MICROSOFT CORP 3.95 08AUG56,90000,88391
919988,WAMCO SMALL CAP,594918BW3,MICROSOFT CORP 2.4 06FEB22,270000,263995
919988,WAMCO SMALL CAP,594918BX1,MICROSOFT CORP 2.875 06FEB24,300000,293355
919988,WAMCO SMALL CAP,594918BY9,MICROSOFT CORP 3.3 06FEB27,510000,502503
919988,WAMCO SMALL CAP,606822AL8,MITSUBISHI UFJ FINL G 2.998 22FEB22,110000,107885
919988,WAMCO SMALL CAP,61691GAS9,MORGAN STANLEY BK AMER 3.72 15DEC49,250000,250717
919988,WAMCO SMALL CAP,62479MGQ0,MUFG BK LTD N Y BRH DIS 0.0 24JUL18,980000,977205
919988,WAMCO SMALL CAP,62856RAD7,MYRIAD INTL HLDGS 4.85 06JUL27 144A,200000,195100
919988,WAMCO SMALL CAP,62886HAN1,NCL CORP LTD 4.75 15DEC21 144A,32000,32077
919988,WAMCO SMALL CAP,63873KFR3,NATIXIS N Y BRH DISC CO 0.0 25JUN18,2050000,2047880
919988,WAMCO SMALL CAP,63940JAC3,NAVIENT STUD 3.00969 26JUL66 144A F,420000,430343
919988,WAMCO SMALL CAP,64032JAD8,NELNET STUDENT 3.83954 25APR24 FRN,850000,581162
919988,WAMCO SMALL CAP,651229AU0,NEWELL BRANDS INC 3.15 01APR21,130000,128484
919988,WAMCO SMALL CAP,651229AV8,NEWELL BRANDS INC 3.85 01APR23,120000,118750
919988,WAMCO SMALL CAP,651229AW6,NEWELL BRANDS INC 4.2 01APR26,100000,97518
919988,WAMCO SMALL CAP,65412JAC7,NIGERIA FED REP ME 6.5 28NOV27 144A,200000,196000
919988,WAMCO SMALL CAP,655044AN5,NOBLE ENERGY INC 4.95 15AUG47,60000,61314
919988,WAMCO SMALL CAP,655044AP0,NOBLE ENERGY INC 3.85 15JAN28,140000,135723
919988,WAMCO SMALL CAP,666807BM3,NORTHROP GRUMMAN CORP 2.93 15JAN25,150000,141663
919988,WAMCO SMALL CAP,666807BN1,NORTHROP GRUMMAN CORP 3.25 15JAN28,380000,355764
919988,WAMCO SMALL CAP,67054LAC1,NUMERICABLE GROUP 6.25 15MAY24 144A,340000,333200
919988,WAMCO SMALL CAP,67091TAC9,OCP S A 4.5 22OCT25 144A,270000,258976
919988,WAMCO SMALL CAP,674599CC7,OCCIDENTAL PETE CORP 3.125 15FEB22,210000,209196
919988,WAMCO SMALL CAP,674599CH6,OCCIDENTAL PETE CORP 3.4 15APR26,70000,68482
919988,WAMCO SMALL CAP,674599CJ2,OCCIDENTAL PETE CORP 4.4 15APR46,70000,70843
919988,WAMCO SMALL CAP,674599CL7,OCCIDENTAL PETE CORP 4.1 15FEB47,130000,126707
919988,WAMCO SMALL CAP,674599CM5,OCCIDENTAL PETE CORP 3.0 15FEB27,100000,94589
919988,WAMCO SMALL CAP,68245HAA2,ONE MKT PLAZA T 3.6139 10FEB32 144A,630000,628875
919988,WAMCO SMALL CAP,694308GE1,PACIFIC GAS + ELEC CO 6.05 01MAR34,480000,551794
919988,WAMCO SMALL CAP,70014LAA8,PARK AEROSPACE HL 5.25 15AUG22 144A,40000,39600
919988,WAMCO SMALL CAP,70014LAB6,PARK AEROSPACE HLD 5.5 15FEB24 144A,60000,59250
919988,WAMCO SMALL CAP,713448BZ0,PEPSICO INC 4.0 05MAR42,210000,206094
919988,WAMCO SMALL CAP,714264AD0,PERNOD RICARD S A 4.45 15JAN22 144A,260000,267886
919988,WAMCO SMALL CAP,715638AU6,PERU REP 6.55 14MAR37,210000,264075
919988,WAMCO SMALL CAP,715638BM3,PERU REP 5.625 18NOV50,150000,173625
919988,WAMCO SMALL CAP,71647NAM1,PETROBRAS GLOBAL FIN B 6.25 17MAR24,95000,94644
919988,WAMCO SMALL CAP,71647NAM1,PETROBRAS GLOBAL FIN B 6.25 17MAR24,755000,752169
919988,WAMCO SMALL CAP,71647NAN9,PETROBRAS GLOBAL FIN B 6.85 05JUN15,210000,179813
919988,WAMCO SMALL CAP,71647NAR0,PETROBRAS GLOBAL FIN 6.125 17JAN22,150000,155828
919988,WAMCO SMALL CAP,71647NAS8,PETROBRAS GLOBAL FIN 7.375 17JAN27,130000,130650
919988,WAMCO SMALL CAP,71647NAT6,PETROBRAS GLOBAL 5.299 27JAN25 144A,230000,214475
919988,WAMCO SMALL CAP,71647NAZ2,PETROBRAS GLOBAL FIN B 5.75 01FEB29,90000,79650
919988,WAMCO SMALL CAP,71654QBR2,PETROLEOS MEXICANOS 6.375 23JAN45,50000,45275
919988,WAMCO SMALL CAP,71654QBV3,PETROLEOS MEXICANOS 4.25 15JAN25,370000,342805
919988,WAMCO SMALL CAP,71654QCB6,PETROLEOS MEXICANOS 6.875 04AUG26,120000,126120
919988,WAMCO SMALL CAP,718172AP4,PHILIP MORRIS INTL INC 4.5 20MAR42,120000,118184
919988,WAMCO SMALL CAP,718172CC1,PHILIP MORRIS INTL IN 1.875 01NOV19,430000,424707
919988,WAMCO SMALL CAP,718172CD9,PHILIP MORRIS INTL INC 2.5 02NOV22,40000,38408
919988,WAMCO SMALL CAP,74840LAA0,QUICKEN LNS INC 5.75 01MAY25 144A,80000,78000
919988,WAMCO SMALL CAP,749521AA8,RETL 2018-RV 3.01871 15MAR33 144A F,1230000,1163516
919988,WAMCO SMALL CAP,749521AG5,RETL 2018-RV 3.66871 15MAR33 144A F,380000,359851
919988,WAMCO SMALL CAP,75281ABA6,RANGE RES CORP 5.0 15MAR23,250000,243125
919988,WAMCO SMALL CAP,761713BB1,REYNOLDS AMERN INC 5.85 15AUG45,110000,121645
919988,WAMCO SMALL CAP,761713BE5,REYNOLDS AMERN INC 3.25 12JUN20,54000,53963
919988,WAMCO SMALL CAP,761735AD1,REYNOLDS GROUP ISSUER 6.875 15FEB21,120000,42000
919988,WAMCO SMALL CAP,761735AT6,REYNOLDS GROUP I 5.125 15JUL23 144A,40000,39400
919988,WAMCO SMALL CAP,780099CH8,ROYAL BK SCOTLAND GRO 5.125 28MAY24,1030000,1046336
919988,WAMCO SMALL CAP,78009BFN7,ROYAL BK CDA N Y BRH DI 0.0 22JUN18,1430000,1428666
919988,WAMCO SMALL CAP,78013GKN4,ROYAL BK CDA 2.15 26OCT20,120000,117340
919988,WAMCO SMALL CAP,78013XKG2,ROYAL BK CDA GLOBAL MED 3.2 30APR21,130000,129984
919988,WAMCO SMALL CAP,784420AD3,SLC STUDENT LN T 2.4925 15FEB45 FRN,270000,263293
919988,WAMCO SMALL CAP,78442GGN0,SLM STUDENT 2.8745 15MAR33 144A FRN,550000,266060
919988,WAMCO SMALL CAP,78443BAG1,SLM STUDENT LN 2.50954 25MAR44 FRN,2740000,2663196
919988,WAMCO SMALL CAP,78443CBV5,SLM PRIVATE CR S 2.4345 15DEC38 FRN,720000,681493
919988,WAMCO SMALL CAP,78445CAD4,SLM STUDENT LN 3.45954 25JUL23 FRN,320000,302881
919988,WAMCO SMALL CAP,78445XAA4,SLM STUDEN 2.35969 25MAR25 FRN,2740000,554507
919988,WAMCO SMALL CAP,785592AJ5,SABINE PASS LIQUEFACTI 5.75 15MAY24,150000,160242
919988,WAMCO SMALL CAP,79466LAE4,SALESFORCE COM INC 3.25 11APR23,130000,129033
919988,WAMCO SMALL CAP,79466LAF1,SALESFORCE COM INC 3.7 11APR28,50000,49573
919988,WAMCO SMALL CAP,80282KAE6,SANTANDER HLDGS USA INC 4.5 17JUL25,40000,39429
919988,WAMCO SMALL CAP,80283LAN3,SANTANDER UK PLC 2.375 16MAR20,70000,68979
919988,WAMCO SMALL CAP,806851AC5,SCHLUMBERGER HLDGS 3.0 21DEC20 144A,150000,149295
919988,WAMCO SMALL CAP,806851AG6,SCHLUMBERGER HLDGS 4.0 21DEC25 144A,120000,119500
919988,WAMCO SMALL CAP,81743PAA4,SEQUOIA MTG TR 2.70775 20APR33 FRN,26100000,612688
919988,WAMCO SMALL CAP,822582AY8,SHELL INTL FIN B V 4.55 12AUG43,80000,83631
919988,WAMCO SMALL CAP,822582BF8,SHELL INTL FIN B V 4.375 11MAY45,290000,296139
919988,WAMCO SMALL CAP,822582BQ4,SHELL INTL FIN B V 4.0 10MAY46,40000,38608
919988,WAMCO SMALL CAP,822582BT8,SHELL INTL FIN B V 2.875 10MAY26,15000,14179
919988,WAMCO SMALL CAP,822582BT8,SHELL INTL FIN B V 2.875 10MAY26,185000,174875
919988,WAMCO SMALL CAP,82937WAE5,SINOPEC GROUP OV 4.375 10APR24 144A,400000,408992
919988,WAMCO SMALL CAP,83162CZC0,SMALL BUSINESS ADMIN G 2.92 01JAN38,250000,242998
919988,WAMCO SMALL CAP,831641FH3,SMALL BUSINESS ADMIN 2.845 10MAR27,910000,855583
919988,WAMCO SMALL CAP,831641FJ9,SMALL BUSINESS ADMIN 2.518 10SEP27,330000,314966
919988,WAMCO SMALL CAP,84265VAG0,SOUTHERN COPPER CORP D 5.25 08NOV42,820000,822493
919988,WAMCO SMALL CAP,84762LAU9,SPECTRUM BRANDS INC 5.75 15JUL25,40000,39450
919988,WAMCO SMALL CAP,852061AQ3,SPRINT CORP 7.0 01MAR20 144A,60000,62775
919988,WAMCO SMALL CAP,85207UAE5,SPRINT CORP 7.25 15SEP21,360000,376650
919988,WAMCO SMALL CAP,85207UAJ4,SPRINT CORP 7.625 15FEB25,100000,104000
919988,WAMCO SMALL CAP,85208NAA8,SPRINT SPECTRUM C 3.36 20MAR23 144A,200000,174125
919988,WAMCO SMALL CAP,85324UFN8,STANDARD CHARTERED BK U 0.0 22JUN18,2120000,2118031
919988,WAMCO SMALL CAP,853254AN0,STANDARD CHARTERED 5.7 26MAR44 144A,300000,318753
919988,WAMCO SMALL CAP,86562MAE0,SUMITOMO MITSUI FINL 2.058 14JUL21,160000,153624
919988,WAMCO SMALL CAP,86960BAT9,SVENSKA HANDELSBANKEN 3.35 24MAY21,250000,250363
919988,WAMCO SMALL CAP,87164KAE4,SYNGENTA FIN N V 3.933 23APR21 144A,200000,199408
919988,WAMCO SMALL CAP,877249AC6,TAYLOR MORRISON C 5.25 15APR21 144A,430000,431613
919988,WAMCO SMALL CAP,878091BD8,TEACHERS INS + ANN 4.9 15SEP44 144A,440000,464539
919988,WAMCO SMALL CAP,87938WAT0,TELEFONICA EMISIONES 4.103 08MAR27,180000,175946
919988,WAMCO SMALL CAP,87938WAU7,TELEFONICA EMISIONES 5.213 08MAR47,150000,148301
919988,WAMCO SMALL CAP,88165FAG7,TEVA PHARMACEUTICAL FI 2.95 18DEC22,40000,35932
919988,WAMCO SMALL CAP,88166JAA1,TEVA PHARMACEUTICAL FI 3.65 10NOV21,70000,66324
919988,WAMCO SMALL CAP,88167AAB7,TEVA PHARMACEUTICAL FIN 1.7 19JUL19,50000,48874
919988,WAMCO SMALL CAP,88167AAC5,TEVA PHARMACEUTICAL FIN 2.2 21JUL21,310000,285529
919988,WAMCO SMALL CAP,88167AAE1,TEVA PHARMACEUTICAL FI 3.15 01OCT26,20000,16056
919988,WAMCO SMALL CAP,88327HAA1,THARALDSON H 2.67851 11NOV34 144A F,500000,500540
919988,WAMCO SMALL CAP,88732JAN8,TIME WARNER CABLE INC 7.3 01JUL38,210000,243541
919988,WAMCO SMALL CAP,88732JAX6,TIME WARNER CABLE INC 4.125 15FEB21,380000,382831
919988,WAMCO SMALL CAP,88732JAY4,TIME WARNER CABLE INC 5.875 15NOV40,200000,200010
919988,WAMCO SMALL CAP,88947EAN0,TOLL BROS FIN CORP 4.375 15APR23,50000,49125
919988,WAMCO SMALL CAP,89119BGR1,TORONTO DOMINION BK DIS 0.0 25JUL18,1520000,1515799
919988,WAMCO SMALL CAP,893574AH6,TRANSCONTINENTAL GAS P 7.85 01FEB26,210000,255383
919988,WAMCO SMALL CAP,90131HBL8,21ST CENTY FOX AMER IN 6.65 15NOV37,70000,87655
919988,WAMCO SMALL CAP,90276CAE1,UBS COML MTG TR 2017- 3.487 15AUG50,260000,254226
919988,WAMCO SMALL CAP,90276EAE7,UBS COML MTG TR 2017-C 3.46 15JUN50,110000,107237
919988,WAMCO SMALL CAP,90331HNP4,UNKNOWN 0.00,250000,250060
919988,WAMCO SMALL CAP,90352JAA1,UBS GROUP FDG SW 3.491 23MAY23 144A,540000,529249
919988,WAMCO SMALL CAP,90352JAC7,UBS GROUP FDG SW 4.253 23MAR28 144A,340000,335509
919988,WAMCO SMALL CAP,91087BAD2,UNITED MEXICAN STS 4.6 10FEB48,300000,270000
919988,WAMCO SMALL CAP,911312BK1,UNITED PARCEL SVC INC 2.5 01APR23,60000,57857
919988,WAMCO SMALL CAP,911312BM7,UNITED PARCEL SVC INC 3.05 15NOV27,50000,47522
919988,WAMCO SMALL CAP,911365BD5,UNITED RENTALS NORTH AM 5.5 15JUL25,90000,91097
919988,WAMCO SMALL CAP,911365BF0,UNITED RENTALS NORTH AM 5.5 15MAY27,130000,129310
919988,WAMCO SMALL CAP,912796PV5,UNITED STATES TREAS BIL 0.0 23AUG18,3500000,3485685
919988,WAMCO SMALL CAP,912796QJ1,UNITED STATES TREAS BIL 0.0 15NOV18,3530000,3498018
919988,WAMCO SMALL CAP,912810QV3,UNITED STATES TREAS 0.75 15FEB42 IL,230000,243933
919988,WAMCO SMALL CAP,912810RD2,UNITED STATES TREAS B 3.75 15NOV43,150000,167843
919988,WAMCO SMALL CAP,912810RD2,UNITED STATES TREAS B 3.75 15NOV43,21540000,24102183
919988,WAMCO SMALL CAP,912810RF7,UNITED STATES TREA 1.375 15FEB44 IL,830000,974111
919988,WAMCO SMALL CAP,912810RK6,UNITED STATES TREAS BDS 2.5 15FEB45,940000,840971
919988,WAMCO SMALL CAP,912810RV2,UNITED STATES TREAS BDS 3.0 15FEB47,2960000,2913646
919988,WAMCO SMALL CAP,912810RX8,UNITED STATES TREAS BDS 3.0 15MAY47,40000,39348
919988,WAMCO SMALL CAP,912810RY6,UNITED STATES TREAS BD 2.75 15AUG47,2030000,1898842
919988,WAMCO SMALL CAP,912810RZ3,UNITED STATES TREAS BD 2.75 15NOV47,100000,93520
919988,WAMCO SMALL CAP,912810SA7,UNITED STATES TREAS BDS 3.0 15FEB48,1210000,1190241
919988,WAMCO SMALL CAP,912810SC3,UNITED STATES TREAS B 3.125 15MAY48,2050000,2066503
919988,WAMCO SMALL CAP,9128282R0,UNITED STATES TREAS NT 2.25 15AUG27,1710000,1614274
919988,WAMCO SMALL CAP,9128284M9,UNITED STATES TREAS N 2.875 30APR25,2170000,2167548
919988,WAMCO SMALL CAP,9128284N7,UNITED STATES TREAS N 2.875 15MAY28,21000,20887
919988,WAMCO SMALL CAP,9128284N7,UNITED STATES TREAS N 2.875 15MAY28,50000,49731
919988,WAMCO SMALL CAP,9128284R8,UNITED STATES TREAS N 2.875 31MAY25,3180000,3175898
919988,WAMCO SMALL CAP,912828M56,UNITED STATES TREAS NT 2.25 15NOV25,4850000,4635339
919988,WAMCO SMALL CAP,913017BT5,UNITED TECHNOLOGIES COR 4.5 01JUN42,70000,68075
919988,WAMCO SMALL CAP,91324PCH3,UNITEDHEALTH GROUP IN 2.875 15DEC21,80000,79099
919988,WAMCO SMALL CAP,91324PCM2,UNITEDHEALTH GROUP INC 2.7 15JUL20,120000,119414
919988,WAMCO SMALL CAP,91324PCP5,UNITEDHEALTH GROUP INC 3.75 15JUL25,160000,159968
919988,WAMCO SMALL CAP,91911TAH6,VALE OVERSEAS LTD 6.875 21NOV36,260000,292973
919988,WAMCO SMALL CAP,92343VAX2,VERIZON COMMUNICATIONS 4.6 01APR21,180000,186341
919988,WAMCO SMALL CAP,92343VCR3,VERIZON COMMUNICATIONS 3.5 01NOV24,70000,68212
919988,WAMCO SMALL CAP,92343VCX0,VERIZON COMMUNICATION 4.522 15SEP48,150000,137480
919988,WAMCO SMALL CAP,92343VDD3,VERIZON COMMUNICATION 2.625 15AUG26,170000,152067
919988,WAMCO SMALL CAP,92343VDQ4,VERIZON COMMUNICATION 2.946 15MAR22,40000,39216
919988,WAMCO SMALL CAP,92343VDU5,VERIZON COMMUNICATIONS 5.25 16MAR37,120000,124376
919988,WAMCO SMALL CAP,92343VDV3,VERIZON COMMUNICATIONS 5.5 16MAR47,20000,21000
919988,WAMCO SMALL CAP,92343VDY7,VERIZON COMMUNICATION 4.125 16MAR27,440000,438064
919988,WAMCO SMALL CAP,92343VEN0,VERIZON COMMUNICATION 3.376 15FEB25,89000,85401
919988,WAMCO SMALL CAP,92553PAT9,VIACOM INC NEW 4.25 01SEP23,40000,39751
919988,WAMCO SMALL CAP,92553PAX0,VIACOM INC NEW 3.875 01APR24,30000,29253
919988,WAMCO SMALL CAP,92826CAD4,VISA INC 3.15 14DEC25,380000,369360
919988,WAMCO SMALL CAP,92826CAF9,VISA INC 4.3 14DEC45,220000,229225
919988,WAMCO SMALL CAP,92857WBM1,VODAFONE GROUP PLC NEW 5.25 30MAY48,680000,684896
